,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted
3191,2018-10-07 14:17:17+00:00,1048940329196552197,"colocaram meu pai em um grupo com os amigos dele, dai um cara mandou ""bom dia, sou 17"" ai meu pai respondeu ""kk boiola""",F4IRYUSUKE,pt,boiola,⠀                      eu (ele) dele (dokyeom),⠀                      eu (ele) dele (dokyeom),3637,106314,,
3192,2018-10-07 13:43:38+00:00,1048931860036952066,@tiagopereira_9 @______bv @JooanaaMarte Não abuses boiola,demaisprimo,pt,boiola,🎓 FADEUP,🎓 FADEUP,225,7685,,
3193,2018-10-07 13:19:51+00:00,1048925876895846407,Eu sou tão BOIOLA que votei com lágrima nos OLHOS,guib0w,pt,boiola,space cowboy,space cowboy,282,51321,,
3194,2018-10-07 13:02:13+00:00,1048921439582281729,TO BOIOLA https://t.co/4R9k0JT4lR,acherkman,pt,boiola,➡️➡️➡️@yioonkook⬅️⬅️⬅️,➡️➡️➡️@yioonkook⬅️⬅️⬅️,3,130779,,https://twitter.com/stussyjimin/status/1048843131750297600
3195,2018-10-07 12:55:27+00:00,1048919734283067392,@esqu1lo Achei q tu era hetero bro(Sigo a tradição onde quem joga lol é boiola),krzapi,pt,boiola,,,120,45090,,
3196,2018-10-07 12:49:28+00:00,1048918227399716864,@moohnny obrigada meu anjo 😔✊🏽💗 to muito boiola,acherkman,pt,boiola,➡️➡️➡️@yioonkook⬅️⬅️⬅️,➡️➡️➡️@yioonkook⬅️⬅️⬅️,3,130779,,
3197,2018-10-07 11:58:50+00:00,1048905486244962305,@PutooXavi Faltavas lá tu boiola,0_Teixeira_1,pt,boiola,"Penso, logo existo, logo sou eu, como um ser pensante. Filosofia do Sr.Descartes.","Penso, logo existo, logo sou eu, como um ser pensante. Filosofia do Sr.Descartes.",111,7410,,
3198,2018-10-07 11:02:51+00:00,1048891397254918144,@_sergiobatista Boiola,methmoraes,pt,boiola,™️,™️,462,8480,,
3199,2018-10-07 08:41:41+00:00,1048855873127424000,"OH Tal Baile da Gaiola 
Mc beijando homem? Ei tu tá na gaiola
Já tá geral comentando, que é o baile dos boiola
Tem até bandido dando, dando a rabiola
Na Penha tão faturando, só se for chuva de piroca

eeeeeeesse é o baile dos boiola, ei tu tá na gaiola 🎶😂
Ta 👌💪🤣",VettelGabriel,pt,boiola,🍀MTS Me Invejam e Eu Não Tenho Nada Só Tenho a Palavra Deus no Coração  Guardada 📖❤️🙌/ Sigo invicto🤞🏽/  Flamenguista🔴⚫/ Signo Leão🦁,🍀MTS Me Invejam e Eu Não Tenho Nada Só Tenho a Palavra Deus no Coração  Guardada 📖❤️🙌/ Sigo invicto🤞🏽/  Flamenguista🔴⚫/ Signo Leão🦁,476,409,,
3200,2018-10-07 08:17:43+00:00,1048849839927308288,"@fazendarecord Isso é um boiola porco do caralho.
Cara escroto.",KarenPe31693994,pt,boiola,,,103,217,,
3201,2018-10-07 07:53:04+00:00,1048843635939319808,@Guilherdut boiola,otviocs,pt,boiola,olhe pra quem te comeu e sorria,olhe pra quem te comeu e sorria,872,28768,,
3202,2018-10-07 06:46:07+00:00,1048826791069196288,chega eu vou sair do tt nao aguento mais ficar boiola eu preciso de descanso,jeonciet,pt,boiola,⠀  ⠀⠀1997.ᅠ,⠀  ⠀⠀https://t.co/dFhbbp7Y3o,450,162169,,
3203,2018-10-07 06:24:33+00:00,1048821363140698113,"@bfsccp a mano, você está coberta de razão, até apaguei a foto aqui. Vou usar agora só pra xingar os reaça de boiola",rodrigothekid,pt,boiola,Corinthians,Corinthians,772,17681,,
3204,2018-10-07 06:06:41+00:00,1048816865575936001,"Não é dificil votar.

Se você é pobre lascado, vote no PT. O PT adora ajudar os pobrezinhos.

Se você for pobrezinho e não receber ajuda do PT, aí, então, você vira boiola, trans, sabão omo, vire um negócio... https://t.co/JcyZL5nlDe",jwvzeferro,pt,boiola,Quem eu sou? Dediquei a vida inteira procurando saber... O que posso adiantar é que sou teimoso feito uma mula e tenho a péssima mania de pensar.,Quem eu sou? Dediquei a vida inteira procurando saber... O que posso adiantar é que sou teimoso feito uma mula e tenho a péssima mania de pensar.,397,20655,,
3205,2018-10-07 05:17:20+00:00,1048804448083070976,meu serio vai a merda eu to muito boiola eu nao tenho paz um segunfo 😭😭😭😭😭,jeonciet,pt,boiola,⠀  ⠀⠀1997.ᅠ,⠀  ⠀⠀https://t.co/dFhbbp7Y3o,450,162169,,
3206,2018-10-07 04:48:16+00:00,1048797129534263296,@johnjra boiola,vitor_tnr,pt,boiola,呪い,呪い,82,22557,,
3207,2018-10-07 04:03:42+00:00,1048785915966107648,"Marlon hj :
""Como é nome de quando uma mulher é morta por ser mulher mesmo?"" 
Eu: feminicidio ?
Ele : é. E quando é ""boiola"" é oq? 
Gabriel: marloncidio 

Eu não sei se dou risada 
Parece meio errado",vulgoathena,pt,boiola,Flag'$ Mob💸♀️,Flag'$ Mob💸♀️,1029,19035,,
3208,2018-10-07 03:56:33+00:00,1048784116618076162,@Pedro_henriqz boiola,jumaffffei,pt,boiola,,,299,103730,,
3209,2018-10-07 03:20:03+00:00,1048774930949722113,"@Levisp20 porra cara fiquei sabendo que vc é boiola! Que vergonha... Não queremos viados no nosso movimento a favor do mito. Manchando nossa imagem da familia tradicional e dos bons costumes, SE MANDA SUA BIXA! vai la votar no ciro GAYZÃO!!!
#DEUSACIMADETODOS #FUZILARGAYS",derickpinhos,pt,boiola,,,1086,6193,,
3210,2018-10-07 03:00:08+00:00,1048769917804269570,nossa to muito boiola hoje,hyckrens,pt,boiola,@x1mdzs,@x1mdzs,265,16746,,
3211,2018-10-07 02:53:28+00:00,1048768240552480768,pfvr não quero ficar toda boiola por você utt👺,teawtqueen,pt,boiola,"'o amor é a única coisa que somos capazes de perceber que transcende dimensões de tempo e espaço. talvez devêssemos confiar nisso, mesmo se ainda n entendemos'","'o amor é a única coisa que somos capazes de perceber que transcende dimensões de tempo e espaço. talvez devêssemos confiar nisso, mesmo se ainda n entendemos'",190,13548,,
3212,2018-10-07 02:53:18+00:00,1048768198722703360,Quem tá lendo eh boiola,murilospr1,pt,boiola,Recuperar as rédeas do destino e manter reto igual o papo dos menino,Recuperar as rédeas do destino e manter reto igual o papo dos menino,268,34006,,
3213,2018-10-07 02:51:39+00:00,1048767783390117888,@GustavoSpirand3 só boiola,lucas_vinifs,pt,boiola,um maluco no pedaço,um maluco no pedaço,207,5736,,
3214,2018-10-07 02:48:22+00:00,1048766956105420802,@Regran_ed from @maluvercosa  -  Você é Gay? 🌈 Seu filho é VIADO? 🌈 E aquele amigao BoiOLa que você tem? E o filho da sua amiga? Olhe o que estão cantando no metrô de São Paulo!!! 😱 Quando… https://t.co/Wg4XrZGhBx,DiogoLoFe,pt,boiola,"Vendedor, Músico e Jornalista
+5521🇧🇷
#Nicole 👒
#DiogoLopes 🖋️

facebook.com/DiogoLoFe
instagram.com/DiogoLoFe","Vendedor, Músico e Jornalista
+5521🇧🇷
#Nicole 👒
#DiogoLopes 🖋️

https://t.co/VJZHERM51D
https://t.co/N6xDSt4JQp",3973,15870,,
3215,2018-10-07 02:39:46+00:00,1048764794537435136,Chocotone é coisa de boiola.,pizzaiolochef,pt,boiola,"🍕Pizzaiolo Chef Consultor
⏰ Tecnico de Atletismo 
♠Poker 
👑 Técnico de Xadrez
🏈Consiliere
🔯Transcendentalista 
🔯 Iniciado nos Grandes Mistérios da Vida","🍕Pizzaiolo Chef Consultor
⏰ Tecnico de Atletismo 
♠Poker 
👑 Técnico de Xadrez
🏈Consiliere
🔯Transcendentalista 
🔯 Iniciado nos Grandes Mistérios da Vida",1688,12133,,
3216,2018-10-07 02:39:46+00:00,1048764791874101248,@emanuelexcx amiga same.......... nem meus video de boiola eu to conseguindo assistir em paz,dnwmuri,pt,boiola,,,246,24345,,
3217,2018-10-07 02:28:50+00:00,1048762039991197696,@tumeleropk1__ @Vigano1502 Votei no boiola do mcgregor mas torço pro khabib,Guivdejj,pt,boiola,Quem dera eu ser um sonho dela simples qualquer! @Flamengo,Quem dera eu ser um sonho dela simples qualquer! @Flamengo,684,24325,,
3218,2018-10-07 02:09:04+00:00,1048757068113596416,“travesseiro boiola” eu me acabo c a minha mãe puta q pariuuu,luizaszs,pt,boiola,• free soul •,• free soul •,2722,33705,,
3219,2018-10-07 01:54:13+00:00,1048753330799882240,@mtlima09 Boiola,yagomachado852,pt,boiola,todavia me alegrarei🙌🏻,todavia me alegrarei🙌🏻,290,8708,,
3220,2018-10-07 01:37:47+00:00,1048749194327015425,@luizaaoo__ Boiola,rafabianco_,pt,boiola,instagram.com/rafabianco_/,https://t.co/I6u6pYIfon,293,1391,,
3221,2018-10-07 01:19:26+00:00,1048744574804537345,muito extremamente boiola por esses meninos,gksipy,pt,boiola,,,361,107071,,
3222,2018-10-07 01:16:58+00:00,1048743954521497601,@ESPNagora O cara ai emcima falando de interferemcia .vai a merda seu boiola ... vai assistir volei,Jeferso18368488,pt,boiola,,,107,65,,
3223,2018-10-07 01:00:04+00:00,1048739703770497027,@zegotasso otakeiro boiola,cealinus,pt,boiola,,,265,27575,,
3224,2018-10-07 00:43:29+00:00,1048735528923877377,@Elbazona Af boiola,Makroad,pt,boiola,Advogado e professor (ou apenas sofredor mesmo) lembrando que quem posta aqui é apenas meu estagiário,Advogado e professor (ou apenas sofredor mesmo) lembrando que quem posta aqui é apenas meu estagiário,854,25155,,
3225,2018-10-06 23:25:27+00:00,1048715893205868550,@jose_simao Simão boiola adora um coroné.,lucami1100,pt,boiola,O Ladrão vai voltar pra cadeia babaca.,O Ladrão vai voltar pra cadeia babaca.,1191,62949,,
3226,2018-10-06 23:20:58+00:00,1048714764560621568,"pessoas que votariam em Bolsonaro:

Fred Boiola",escondidasso,pt,boiola,O acaso vai me proteger enquanto eu andar distraído.,O acaso vai me proteger enquanto eu andar distraído.,435,29781,,
3227,2018-10-06 23:19:17+00:00,1048714341636296704,"@margotbisewski @MurphyPessimist @passarosErosas @cajaranabs @Elainegcuiaba @beruta @incendiaria13 @hamenteslivres @c_wolff Rosa, coisa de boiola, nós machão, militar",rll_22,pt,boiola,"Procuro um lugar
Não sei se neste ou noutro mundo (...)  #Grêmio💙 #Esquerda🚩","Procuro um lugar
Não sei se neste ou noutro mundo (...)  #Grêmio💙 #Esquerda🚩",4884,383252,,
3228,2018-10-06 23:08:23+00:00,1048711599031275520,Chupa ciro boiola !!!! https://t.co/Hnp4YgY8Wa,renattoalvez_,pt,boiola,"Brasil acima de tudo🇧🇷🇧🇷, Deus acima de todos.🙌🏻🙌🏻","Brasil acima de tudo🇧🇷🇧🇷, Deus acima de todos.🙌🏻🙌🏻",565,11090,,
3229,2018-10-06 23:02:27+00:00,1048710105787768838,Caso se sintam burros o meu irmão perguntou me se eu era boiola e eu à cara podre disse que sim e ele riu se na minha cara e disse que eu estava a brincar e seguiu a conversa https://t.co/svX2EPmss3,fhjxregui,pt,boiola,she/her | adhd | autistic | 21 | lesbian | pt-pt/eng | e depois das eleições? writer,she/her | adhd | autistic | 21 | lesbian | pt-pt/eng | e depois das eleições? writer,1342,120179,,
3230,2018-10-06 22:59:46+00:00,1048709426503462912,"São Paulo mostrou o verdadeiro futebol, infelizmente pros 56.000 otário boiola que foi ver o meu verdão passou a rola",OtavioColdiba,pt,boiola,🦎,🦎,477,6608,,
3231,2018-10-06 22:55:22+00:00,1048708323028217862,@rodrigobmecheri vcs sao uns boiola sem cultura né kkkk,arthurff20,pt,boiola,...,...,138,1024,,
3232,2018-10-06 22:52:51+00:00,1048707686278291456,@vyagoh boiola,caroiotheworld,pt,boiola,paes e peitos,paes e peitos,510,35990,,
3233,2018-10-06 22:45:47+00:00,1048705908824596480,@kadikadiin que foto de boiola é essa aí kkkkkkkkkkkkkkkk,_L0BO,pt,boiola,Menos de um milésimo de um milênio♒️,Menos de um milésimo de um milênio♒️,316,14251,,
3234,2018-10-06 22:28:17+00:00,1048701505132535808,@anaameliamello5's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,anaameliamello5,pt,boiola,@anaameliamello5's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,@anaameliamello5's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,631,9689,,
3235,2018-10-06 22:27:14+00:00,1048701240962637824,@viscaspfcs hum boiola então já viu,messisccp,pt,boiola,liverpool fan • @Byanqss 💍❤️,liverpool fan • @Byanqss 💍❤️,434,105505,,
3236,2018-10-06 22:14:39+00:00,1048698072698707969,@costelzz Entao depois apita boiola,BMAFerreira,pt,boiola,ig: bernardomaferreira,ig: bernardomaferreira,244,49768,,
3237,2018-10-06 21:52:17+00:00,1048692443766542337,o rostinho do lix com as sardinhas a mostra me deixa toda boiola num nivel insuportavel pras 7 bilhoes de pessoas no mundo,felixpoesies,pt,boiola,@mybffelix,@mybffelix,239,194152,,
3238,2018-10-06 21:46:22+00:00,1048690958123130885,@gandashit Onde andas meu boiola?,abastosrebelo,pt,boiola,sto tranquillo che fumo vaniglia,sto tranquillo che fumo vaniglia,351,50453,,
3239,2018-10-06 21:35:51+00:00,1048688310212841472,@adryanbertoldo Boiola,Nathanzin_01,pt,boiola,@Palmeiras / 20 /,@Palmeiras / 20 /,892,8143,,
3240,2018-10-06 21:31:53+00:00,1048687312387887104,"@KikoAugusto86 amnh vamos ver quem leva a melhor seu boiola, te amo meu irmao tmj sdds❤",joaocustoias45,pt,boiola,"Jogador do FC Pedras Rubras🛡
Ig: joao.custoias","Jogador do FC Pedras Rubras🛡
Ig: joao.custoias",215,4507,,
3241,2018-10-06 21:04:29+00:00,1048680417497370627,eu amo ser boiola e iludido,hwaisang,pt,boiola,"pode avisar que childe tartaglia está vivo e vai jogar no vasco || ♓️, they/them, elu/-e, carrd byf bauhaos.carrd.co","pode avisar que childe tartaglia está vivo e vai jogar no vasco || ♓️, they/them, elu/-e, carrd byf https://t.co/CPxRYuOCMB",778,238026,,
3242,2018-10-06 20:42:18+00:00,1048674831858851841,@poevmin VIRO CRIME SER BOIOLA,G00DCHAOS,pt,boiola,"gosto de mulheres, filmes de terror, pedagogia, heartstopper e genshin impact (AR57)","gosto de mulheres, filmes de terror, pedagogia, heartstopper e genshin impact (AR57)",1202,242550,,
3243,2018-10-06 20:31:18+00:00,1048672064251547648,@Ribeiro_Bfr Boiola,Ematheusmoreira,pt,boiola,"Gael, minha vida. 💙 // Instagram: Ematheusmoreira","Gael, minha vida. 💙 // Instagram: Ematheusmoreira",663,46835,,
3244,2018-10-06 19:41:25+00:00,1048659513258233857,minha vontade eh SOCAR o jungkook de beijo e carinho no belo pois eh Boiola,jungwssi,pt,boiola,special thanks to our chapter one ARMY,special thanks to our chapter one ARMY,26,2551,,
3245,2018-10-06 19:27:13+00:00,1048655939505676290,aeeeeeeeeee hulk boiola! https://t.co/XenFmtBvET,AlexandreArtiol,pt,boiola,"O importante é acreditar! 
Piloto Civil, Produtor Musical e Produtor Multimídia

facebook: Alexandre Artioli","O importante é acreditar! 
Piloto Civil, Produtor Musical e Produtor Multimídia

facebook: Alexandre Artioli",579,18719,,
3246,2018-10-06 19:23:21+00:00,1048654965324087296,"@estasetdamandar Não, o meu vizinho tem casa livre boiola",bernaboyloko,pt,boiola,"Tenha fé porque até no lixão nasce flor
|4400 | FDL","Tenha fé porque até no lixão nasce flor
|4400 | FDL",298,8005,,
3247,2018-10-06 19:20:27+00:00,1048654234420482048,@giovannaleote boiola,gus_tavoo189,pt,boiola,,,747,9860,,
3248,2018-10-06 19:11:51+00:00,1048652070033788929,@camargogabrieI vai seu boiola,juliagabetta,pt,boiola,em uma constante evolução.,em uma constante evolução.,657,31814,,
3249,2018-10-06 18:58:31+00:00,1048648713999208448,@augusto_lzl69 sua mae te aborto c laxante e activia de morango seu boiola,Pimenta_2022,pt,boiola,"?0.000.000,00","?0.000.000,00",590,76119,,
3250,2018-10-06 18:52:22+00:00,1048647169035710467,@Cancela95 Vens nao vens boiola,comiatuaprima2X,pt,boiola,small dick big dreams,small dick big dreams,166,15418,,
3251,2018-10-06 18:50:56+00:00,1048646808715636736,Perder 10€ à pala de um boiola de merda que pensa que é apostador,Duarte2955,pt,boiola,IPS🎓 - Desporto | ig: lduarte32 | 1904🔴⚪️,IPS🎓 - Desporto | ig: lduarte32 | 1904🔴⚪️,480,70341,,
3252,2018-10-06 18:39:46+00:00,1048643999307890689,@cakewin boiola,umbhrela,pt,boiola,,,824,116112,,
3253,2018-10-06 18:34:44+00:00,1048642731902476288,"crescer em uma bolha de privilégios sendo boiola te faz ser meio a meio. nem privilegiada, nem oprimida, apenas os 2",cor4xcx,pt,boiola,emo desde 2009,emo desde 2009,537,66796,,
3254,2018-10-06 18:23:57+00:00,1048640015205588994,@Pedroaacras321 daq a pouco boiola,raniereej,pt,boiola,@atletico,@atletico,2873,53179,,
3255,2018-10-06 17:45:22+00:00,1048630306503319552,Mano nunca chorei tanto.....,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3256,2018-10-06 17:38:56+00:00,1048628686642143234,"@BrunaHellenN Não to com cabeça pra nada bruna, nadaaaa",Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3257,2018-10-06 16:14:11+00:00,1048607360040804353,TO BOIOLA https://t.co/5luTa8m55r,hwaisang,pt,boiola,"pode avisar que childe tartaglia está vivo e vai jogar no vasco || ♓️, they/them, elu/-e, carrd byf bauhaos.carrd.co","pode avisar que childe tartaglia está vivo e vai jogar no vasco || ♓️, they/them, elu/-e, carrd byf https://t.co/CPxRYuOCMB",778,238026,,
3258,2018-10-06 15:59:46+00:00,1048603730072023040,Porraaaa quero matar um,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3259,2018-10-06 15:59:32+00:00,1048603671666278400,Queria era mandar todo mundo p puta que pariuuuuu e nunca mais falar com ngm nesse caralho,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3260,2018-10-06 15:57:19+00:00,1048603116495667200,Eu ODEIO MINHA VIDA,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3261,2018-10-06 15:00:56+00:00,1048588925495914496,PARABÉNS YIXING!!! DAQUI A POUCO ROLA THREAD BOIOLA PRA VOCÊ,cutejyani,pt,boiola,@cherieeet 'people are allowed to dislike things' wrong! not a single person is allowed to dislike kick it by nct 127,@cherieeet 'people are allowed to dislike things' wrong! not a single person is allowed to dislike kick it by nct 127,317,63154,,
3262,2018-10-06 14:58:28+00:00,1048588306777346049,"@eumeassusto @a_mandioquinha Se fosse uma característica do corpo dela que eu estivesse criticando, podia me chamar de boiola mesmo. Mas é um procedimento estético que pode a transformar em uma boneca sexual hiper realista https://t.co/oDGDSZvjjk",phgodts,pt,boiola,"Shitposting, jogos de azar e traumas de infância. Repare na bagunça e ajude a arrumar. Ódio visceral à EBCT!","Shitposting, jogos de azar e traumas de infância. Repare na bagunça e ajude a arrumar. Ódio visceral à EBCT!",4187,79206,,
3263,2018-10-06 14:49:37+00:00,1048586076858843136,"@ehomath @_gabrielsatfr Hahahahahaha a cara do boiola, puta merda, ainda acha que consegue bater em alguém",joaovpalmeiro,pt,boiola,Gaúcho e sócio-torcedor do @vascodagama,Gaúcho e sócio-torcedor do @vascodagama,749,61066,,
3264,2018-10-06 14:47:57+00:00,1048585657986285568,@RZOThguerra nao é boiola,prrKlary,pt,boiola,Maria Helena • Vicente 👩‍👧‍👦,Maria Helena • Vicente 👩‍👧‍👦,817,33852,,
3265,2018-10-06 14:36:20+00:00,1048582735500103680,@_Senhorita22 Kkkkkkk conexão kkk dps te mostro,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3266,2018-10-06 14:23:02+00:00,1048579389758296065,nao sei se eh eu que sou biased demais ou o jeno que eh muito boiola pelo renjun pq eu fico mt triste e boiola vendo eles interagindo,hyckrens,pt,boiola,@x1mdzs,@x1mdzs,265,16746,,
3267,2018-10-06 13:19:17+00:00,1048563343521452032,@steefaniaduarte todo mundo já desconfia que é boiola mesmo,jjgayproject,pt,boiola,too busy admiring Kim Seokjin to fill this bio up,too busy admiring Kim Seokjin to fill this bio up,530,232688,,
3268,2018-10-06 13:15:29+00:00,1048562390093254657,@HuSoares @Assispedro01 Boiola,davifribei,pt,boiola,@Flamengo,@Flamengo,218,2642,,
3269,2018-10-06 13:09:50+00:00,1048560966009536512,@_Senhorita22 Eu queria te escrito essa música kk,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3270,2018-10-06 13:09:27+00:00,1048560868563275777,"@_Senhorita22 Amiga eu traduzi essa música p espanhol, ta a coisa mais lindaaaaaa",Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3271,2018-10-06 13:09:03+00:00,1048560770701770752,"@noemi_gomes @cirogomes Faça isso pra Patrícia Pillar que apanhou dele quando era sua esposa.
Ou para todos aqueles que ele disse ""você é um viado. Gay. Boiola""
Ou até mesmo por ser irônico e  usar de sarcasmo com quem precisava de atendimento de saúde

Isso ninguém fala... Hahahaha",dolikeaboss,pt,boiola,"Se sua vida está uma merda você está no local correto!

Você só sabe se o outro é uma boa pessoa se ele falar mal do Bolsonaro.","Se sua vida está uma merda você está no local correto!

Você só sabe se o outro é uma boa pessoa se ele falar mal do Bolsonaro.",1218,10078,,
3272,2018-10-06 12:35:28+00:00,1048552318227165186,"Meu lai de manhã disse q precisa conversar cmg hj, espero de vrdd q nao seja nada dms",Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3273,2018-10-06 12:34:37+00:00,1048552102589595648,To cm aperto no coração 😔,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3274,2018-10-06 12:34:11+00:00,1048551994909179904,@_Senhorita22 Essa musicaaa,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3275,2018-10-06 12:10:29+00:00,1048546031821094912,@danii_mendes22 Liga boiola,Gavina_18,pt,boiola,"valorant player a ser formado, stay tunned","valorant player a ser formado, stay tunned",213,4097,,
3276,2018-10-06 10:48:38+00:00,1048525433514414080,@_AfonsoMartins7 Oh boiola tu vais comparecer que eu sei palhaço kkk,totti_lopes,pt,boiola,R • Sporting Clube de Portugal 💚 • Esperança de Lagos ⚽,R • Sporting Clube de Portugal 💚 • Esperança de Lagos ⚽,252,47349,,
3277,2018-10-06 09:00:02+00:00,1048498100770430976,@ElPendejoPaton @rafael_uit @BocaJrsOficial @atletico No seu que gosta boiola azul fdp vtnc tremedeira kkkkk,CharlesTeles3,pt,boiola,,,36,811,,
3278,2018-10-06 05:51:04+00:00,1048450549530673153,@80shaechan ai que boiola toma aqui o mundo,hyckrens,pt,boiola,@x1mdzs,@x1mdzs,265,16746,,
3279,2018-10-06 04:12:11+00:00,1048425661898153984,@Andredgzin @Laurocoelho @MiguelNicolelis Tens cara de boiola!!!,Rodrigocampeche,pt,boiola,,,196,1128,,
3280,2018-10-06 03:49:56+00:00,1048420062925864962,os taekook sao tao fofos juntos eu fico toda boiola vendo os dois 😔✊,woodzeyes,pt,boiola,namjoon i chungha = meus,namjoon i chungha = meus,952,179138,,
3281,2018-10-06 03:29:20+00:00,1048414877767950336,boiola time bom demais ter me ligado que era o jinho cantando a ost em what's wrong with secretary kim tive que assistir a cena 4 vezes pq n tava acreditando 😢😢😢,changgsu,pt,boiola,sorrow lasts a second but what we share in our universe is eternal. 쌍원즈 ♡ 🦦 164,sorrow lasts a second but what we share in our universe is eternal. 쌍원즈 ♡ 🦦 164,259,99455,,
3282,2018-10-06 03:11:06+00:00,1048410289518067717,porra de dormir coisa de boiola,shinogekkkai,pt,boiola,segue @shinogekkai,segue @shinogekkai,342,142825,,
3283,2018-10-06 02:57:02+00:00,1048406751442325504,"@Ali_pandaaa Namorados só estressam, até parece q tu n tentou kkkkkkk",Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
3284,2018-10-06 02:56:33+00:00,1048406627169308672,Kkkkk e eu rindo horrores https://t.co/disQmzc56P,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,https://twitter.com/alirodrigs/status/1048406075152760832
3285,2018-10-06 02:56:06+00:00,1048406515613224960,@Ali_pandaaa Amem kkkk,Poeta_boiola,pt,boiola,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,@Flamengo • Homem trans 🏳️‍⚧️ ⚧️ Omo Odé 🏹 • Poeta ❤ • 🏳️‍🌈 •,4367,56661,,
